duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,m_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,labels
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,8,1.0,0.0,1.0,0.38,1.0,0.12,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,6,1.0,0.0,1.0,0.33,1.0,0.17,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12,9,0.08,0.17,0.08,0.33,0.58,0.11,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,6,1.0,0.0,1.0,0.33,1.0,0.17,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,8,1.0,0.0,1.0,0.25,1.0,0.12,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,6,1.0,0.0,1.0,0.33,1.0,0.17,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,b'land.'
0,b'tcp',b'finger',b'S0',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,3,1.0,0.0,1.0,1.0,1.0,0.67,0.0,0.0,b'land.'
